pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
19656575,Canadian Network for Mood and Anxiety Treatments (CANMAT) Clinical guidelines for the management of major depressive disorder in adults. IV. Neurostimulation therapies.,2009,Journal of affective disorders,"Journal Article; Practice Guideline; Research Support, Non-U.S. Gov't",clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications,mechanisms; patient_faq_adherence; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19656575/
19651149,Novel 'hunting' method using transcranial magnetic stimulation over parietal cortex disrupts visuospatial sensitivity in relation to motor thresholds.,2009,Neuropsychologia,Journal Article,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,state_factors; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19651149/
19632158,Absence seizures: a review of recent reports with new concepts.,2009,Epilepsy & behavior : E&B,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19632158/
19629020,Clinical significance of transcranial magnetic stimulation (TMS) in the treatment of pharmacoresistant depression: synthesis of recent data.,2009,Psychopharmacology bulletin,"Journal Article; Research Support, Non-U.S. Gov't; Review",clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19629020/
19627040,[Depressive disorders in elderly: treatment possibilities rather than pharmacotherapy].,2009,Harefuah,English Abstract; Journal Article; Review,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19627040/
19626000,"Clozapine, GABA(B), and the treatment of resistant schizophrenia.",2009,Clinical pharmacology and therapeutics,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19626000/
19620108,Associative sequence learning: the role of experience in the development of imitation and the mirror system.,2009,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences","Journal Article; Research Support, Non-U.S. Gov't; Review",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19620108/
19616996,Does neurophysiological testing provide the information we need to improve the clinical management of primary dystonia?,2009,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19616996/
19605972,[Epileptic seizures in critically ill patients].,2009,"Medicina (Kaunas, Lithuania)",Comparative Study; English Abstract; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19605972/
19590378,Rehabilitation approaches to hemineglect.,2009,The neurologist,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19590378/
19533575,[Biological correlates of prefrontal activating and temporoparietal inhibiting treatment with repetitive transcranial magnetic stimulation (rTMS)].,2009,Fortschritte der Neurologie-Psychiatrie,English Abstract; Journal Article; Review,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19533575/
19531606,Interhemispheric competition after stroke: brain stimulation to enhance recovery of function of the affected hand.,2009,Neurorehabilitation and neural repair,"Journal Article; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19531606/
19528023,"Explaining and inducing savant skills: privileged access to lower level, less-processed information.",2009,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19528023/
19519563,Mood disorders in elderly population: neurostimulative treatment possibilities.,2009,Recent patents on CNS drug discovery,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19519563/
19514512,[Pathophysiology of restless legs syndrome].,2009,Brain and nerve = Shinkei kenkyu no shinpo,Journal Article; Review,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19514512/
19501541,Emerging targets for antidepressant therapies.,2009,Current opinion in chemical biology,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19501541/
19489084,Plasticity in the developing brain: implications for rehabilitation.,2009,Developmental disabilities research reviews,"Journal Article; Research Support, N.I.H., Extramural; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19489084/
19487193,Neural networks engaged in milliseconds and seconds time processing: evidence from transcranial magnetic stimulation and patients with cortical or subcortical dysfunction.,2009,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19487193/
19473948,Manipulating the epileptic brain using stimulation: a review of experimental and clinical studies.,2009,Epileptic disorders : international epilepsy journal with videotape,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19473948/
19473231,"Slow waves, synaptic plasticity and information processing: insights from transcranial magnetic stimulation and high-density EEG experiments.",2009,The European journal of neuroscience,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19473231/
19464959,rTMS for suppressing neuropathic pain: a meta-analysis.,2009,The journal of pain,"Journal Article; Meta-Analysis; Research Support, N.I.H., Extramural; Review",guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19464959/
19463695,TMS investigations into the task-dependent functional interplay between human posterior parietal and motor cortex.,2009,Behavioural brain research,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19463695/
19456894,2008: the year in review.,2009,Headache,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19456894/
19455047,Neurobiology of repeated transcranial magnetic stimulation in the treatment of anxiety: a critical review.,2009,International clinical psychopharmacology,Journal Article; Review,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19455047/
19437257,Brain stimulation in psychiatric disorders part II: working hypotheses and evidence.,2009,Issues in mental health nursing,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19437257/
19436077,Cortical changes following spinal cord injury with emphasis on the Nogo signaling system.,2009,"The Neuroscientist : a review journal bringing neurobiology, neurology and psychiatry","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,mechanisms; safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19436077/
19433105,"Deep brain stimulation, vagal nerve stimulation and transcranial stimulation: An overview of stimulation parameters and neurotransmitter release.",2009,Neuroscience and biobehavioral reviews,"Journal Article; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19433105/
19428640,The functional neuroanatomy of depression: distinct roles for ventromedial and dorsolateral prefrontal cortex.,2009,Behavioural brain research,"Journal Article; Research Support, N.I.H., Intramural; Review",clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19428640/
19418387,[Frontotemporal dementia: neurotransmitter and clinical symptoms with focus on therapeutic targets].,2009,Fortschritte der Neurologie-Psychiatrie,English Abstract; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19418387/
19409383,Repetitive transcranial magnetic stimulation of the prefrontal cortex in depression.,2009,Experimental neurology,Journal Article; Review,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19409383/
19409217,Mapping genetic influences on the corticospinal motor system in humans.,2009,Neuroscience,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19409217/
19372350,Central poststroke pain: a review of pathophysiology and treatment.,2009,Anesthesia and analgesia,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19372350/
19369872,Cortical input in control of swallowing.,2009,Current opinion in otolaryngology & head and neck surgery,"Journal Article; Research Support, Non-U.S. Gov't; Review",fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19369872/
19368106,[Treatment of central and facial pain. First experience with motoric-cortical stimulation].,2009,Nederlands tijdschrift voor geneeskunde,Case Reports; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19368106/
19363560,Updates on the use of non-invasive brain stimulation in physical and rehabilitation medicine.,2009,Journal of rehabilitation medicine,Comparative Study; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19363560/
19359643,Invasive cortical stimulation to promote recovery of function after stroke: a critical appraisal.,2009,Stroke,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,mechanisms; safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19359643/
19358616,"Physical and mental fatigue in Parkinson's disease: epidemiology, pathophysiology and treatment.",2009,Drugs & aging,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19358616/
19348798,Translational development strategy for magnetic seizure therapy.,2009,Experimental neurology,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19348798/
19332318,Commentary: physical approaches for the treatment of epilepsy: electrical and magnetic stimulation and cooling.,2009,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,mechanisms; safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19332318/
19332316,Noninvasive brain stimulation protocols in the treatment of epilepsy: current state and perspectives.,2009,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19332316/
19303613,[Tinnitus treatment: neurosurgical management].,2009,Neuro-Chirurgie,English Abstract; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19303613/
19296932,Somatosensory processing and body representation.,2009,Cortex; a journal devoted to the study of the nervous system and behavior,"Journal Article; Research Support, Non-U.S. Gov't; Review",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19296932/
19296295,Effect of augmentatory repetitive transcranial magnetic stimulation on auditory hallucinations in schizophrenia: randomized controlled study.,2009,The Australian and New Zealand journal of psychiatry,Journal Article; Randomized Controlled Trial,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19296295/
19293925,Placebo response of non-pharmacological and pharmacological trials in major depression: a systematic review and meta-analysis.,2009,PloS one,Journal Article; Meta-Analysis; Systematic Review,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19293925/
19292910,Using non-invasive brain stimulation to augment motor training-induced plasticity.,2009,Journal of neuroengineering and rehabilitation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19292910/
19286414,New insights into rhythmic brain activity from TMS-EEG studies.,2009,Trends in cognitive sciences,Journal Article; Review,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19286414/
19279500,Neurophysiologic intraoperative monitoring of scoliosis surgery.,2009,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19279500/
19268842,Methods of therapeutic cortical stimulation.,2009,Neurophysiologie clinique = Clinical neurophysiology,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19268842/
19266592,Non-invasive brain stimulation in the detection of deception: scientific challenges and ethical consequences.,2009,Behavioral sciences & the law,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19266592/
19254380,"Transcranial magnetic stimulation, synaptic plasticity and network oscillations.",2009,Journal of neuroengineering and rehabilitation,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,mechanisms; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19254380/
19247580,Therapeutic transcranial magnetic stimulation in migraine and its implications for a neuroinflammatory hypothesis.,2009,Inflammopharmacology,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19247580/
19222843,Plasticity in neurological disorders and challenges for noninvasive brain stimulation (NBS).,2009,Journal of neuroengineering and rehabilitation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19222843/
19210053,Verbal working memory and language production: Common approaches to the serial ordering of verbal information.,2009,Psychological bulletin,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19210053/
19209386,Cortical inhibition and habituation to evoked potentials: relevance for pathophysiology of migraine.,2009,The journal of headache and pain,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19209386/
19197234,Repetitive transcranial magnetic stimulation (TMS) for medication-resistant depression.,2009,The Medical letter on drugs and therapeutics,Journal Article; Review,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19197234/
19172412,Succinic semialdehyde dehydrogenase deficiency: lessons from mice and men.,2009,Journal of inherited metabolic disease,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state,patient_faq_adherence; state_factors; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19172412/
19138833,Meta-analysis of the effects of repetitive transcranial magnetic stimulation (rTMS) on negative and positive symptoms in schizophrenia.,2009,Schizophrenia research,"Journal Article; Meta-Analysis; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19138833/
19137237,Anxiolytic effects of transcranial magnetic stimulation--an alternative treatment option in anxiety disorders?,2009,"Journal of neural transmission (Vienna, Austria : 1996)",Journal Article; Systematic Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications,patient_faq_adherence; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19137237/
19130130,Neuroplasticity and swallowing.,2009,Dysphagia,"Journal Article; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19130130/
19126365,Noninvasive transcranial brain stimulation and pain.,2009,Current pain and headache reports,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19126365/
19064808,Use of imaging in restorative stroke trials.,2009,Stroke,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19064808/
19034956,Cortical voluntary activation of the human knee extensors can be reliably estimated using transcranial magnetic stimulation.,2009,Muscle & nerve,"Journal Article; Research Support, Non-U.S. Gov't",guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19034956/
19029533,A noninvasive imaging approach to understanding speech changes following deep brain stimulation in Parkinson's disease.,2009,American journal of speech-language pathology,"Case Reports; Journal Article; Research Support, N.I.H., Extramural; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19029533/
19008488,Chronic low-frequency rTMS of primary motor cortex diminishes exercise training-induced gains in maximal voluntary force in humans.,2009,"Journal of applied physiology (Bethesda, Md. : 1985)","Comparative Study; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19008488/
18996216,Sensory-motor and cognitive functions of the human posterior parietal cortex involved in manual actions.,2009,Neurobiology of learning and memory,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18996216/
